[array([[ 0.0791994 ,  0.02256753, -0.03365837, -0.04243384, -0.017045  ,
         0.00234832,  0.01465506,  0.05230675, -0.02508795, -0.04484575,
         0.03980397, -0.02976483,  0.01437675,  0.02650733,  0.00206491,
        -0.03062421, -0.02520327, -0.07910167,  0.061312  , -0.09522693,
        -0.04002712,  0.05474657,  0.1182742 , -0.0204464 ,  0.00060295,
        -0.05598246, -0.02435655,  0.03005097, -0.05297847,  0.01645941,
         0.03791265, -0.0374893 , -0.02014086, -0.03560486, -0.10247602,
        -0.00054235,  0.00522232,  0.0966765 ,  0.00611067, -0.03566863,
         0.08726847,  0.09845724, -0.05968419,  0.02258548,  0.05724854,
        -0.05786544, -0.12735915, -0.06631197, -0.00788052, -0.00560058],
       [ 0.01050432,  0.04821518,  0.02677405, -0.13248126,  0.05877639,
        -0.00575507, -0.05829927,  0.07435732, -0.01840051,  0.05506545,
         0.08025298, -0.01925725,  0.00268286, -0.04766273,  0.04746952,
         0.02491546,  0.08041505,  0.03600083,  0.00525503, -0.0258849 ,
        -0.00223342, -0.03475315, -0.01615363,  0.01562528,  0.01404541,
         0.03482129,  0.0431871 ,  0.02652583,  0.00051369, -0.01349038,
         0.06366452,  0.04150565, -0.03814017, -0.03655461, -0.09653013,
        -0.06790468,  0.07867823,  0.05807839,  0.00515951,  0.00825296,
        -0.04678743,  0.00286981, -0.03709976,  0.0331348 , -0.0050123 ,
         0.04529534,  0.01788929, -0.00713375, -0.02807143,  0.03751551],
       [ 0.03605161, -0.08183928, -0.05179068,  0.01692931, -0.07352601,
         0.04528884, -0.03745183, -0.01402776,  0.02957421,  0.04352352,
         0.07226021,  0.01802229, -0.04347303, -0.01320192,  0.0102433 ,
         0.00498648, -0.0105304 ,  0.06773487, -0.09863854,  0.07071109,
        -0.02015529, -0.02965046, -0.05140621, -0.12297236, -0.00554906,
         0.04941775,  0.04511022, -0.03044169, -0.06938272, -0.03608286,
        -0.00189845,  0.08693767,  0.03147195, -0.03551035, -0.02835832,
         0.06706169, -0.01571755,  0.11999535, -0.07145231,  0.05855489,
         0.09147864,  0.0475786 , -0.10050323, -0.04265589, -0.0180959 ,
         0.0428818 ,  0.01092572,  0.02166777, -0.06033495, -0.02738249],
       [-0.03080705,  0.00238045, -0.00619607, -0.01655595,  0.02666097,
         0.10184961, -0.0256315 , -0.01905211, -0.04424785, -0.00407212,
         0.00172847, -0.03140907,  0.03734754,  0.01802669, -0.06471787,
        -0.00086333,  0.00981429, -0.040704  ,  0.00074836,  0.02057479,
        -0.01963233, -0.00692266,  0.0038762 ,  0.03846535, -0.04760201,
        -0.00451121,  0.05826564, -0.00843454, -0.08465812,  0.02185771,
         0.01418046,  0.0383434 , -0.09889109,  0.02803988,  0.02016964,
         0.09333857, -0.03445862, -0.02110605,  0.03151022,  0.01271799,
        -0.02883391, -0.02384554,  0.03701427, -0.08373136, -0.0168007 ,
        -0.08986409,  0.05120018,  0.06663016,  0.02445625, -0.01707543]], dtype=float32), array([ 0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,
        0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,
        0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,
        0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.], dtype=float32)][array([[  3.19300815e-02,   7.14235986e-03,   4.54984270e-02,
          6.48862347e-02,   8.83089826e-02,   3.53389047e-02,
          6.02453351e-02,   3.07294931e-02,  -1.16359182e-02,
          4.36276244e-03,   4.54793833e-02,   5.13250791e-02,
         -8.37929489e-04,  -3.36357839e-02,  -3.58845410e-03,
          2.36305385e-03,   3.50218527e-02,  -6.53186021e-03,
          2.02490781e-02,   2.78820544e-02],
       [ -5.14699630e-02,   4.88038398e-02,   3.02118249e-02,
          3.70991118e-02,  -3.03951446e-02,  -3.47338878e-02,
         -1.08951833e-02,  -4.07410637e-02,   4.89808172e-02,
          2.98714340e-02,  -1.33581264e-02,  -3.06969341e-02,
         -2.05791332e-02,  -2.06077751e-02,  -3.21798287e-02,
          5.78139024e-03,   5.40650077e-02,   3.12655908e-03,
          4.69057038e-02,   1.33743007e-02],
       [  1.13029536e-02,   8.37977417e-03,   3.26598585e-02,
          7.39946738e-02,  -1.23134725e-01,   6.05999418e-02,
         -1.24167435e-01,  -5.90371452e-02,   1.14083355e-02,
          6.52239919e-02,   7.21741235e-03,   1.17273152e-01,
         -7.38829607e-03,  -1.36809470e-02,  -5.62961660e-02,
          2.40028258e-02,   1.11223394e-02,  -3.82854906e-03,
         -4.05630395e-02,  -8.36176947e-02],
       [ -4.64492850e-02,  -4.81997766e-02,  -9.62838810e-03,
         -4.19897661e-02,   8.42051394e-03,  -4.69626673e-02,
          5.58881126e-02,  -8.16001222e-02,   2.19151266e-02,
         -1.04639582e-01,   1.34521518e-02,   5.86658483e-03,
         -4.52479944e-02,  -4.38938476e-02,  -4.47239168e-03,
          7.73600787e-02,  -3.63043733e-02,   5.81060164e-02,
         -5.07694669e-02,  -1.51564525e-02],
       [ -4.04864065e-02,   7.12338611e-02,   4.99369577e-02,
         -5.06168604e-02,   9.94054228e-03,  -5.76643646e-02,
         -1.94881465e-02,  -1.13814853e-01,  -4.60186154e-02,
         -3.06609776e-02,  -6.14897124e-02,  -2.14629178e-03,
          7.56512061e-02,  -6.71478659e-02,  -2.27344465e-02,
         -1.47342309e-02,  -1.99908093e-02,  -5.57503998e-02,
         -2.65229642e-02,   2.28962693e-02],
       [ -2.00742297e-02,  -9.24290493e-02,  -3.07573080e-02,
         -4.62733954e-03,  -4.74944226e-02,  -7.02728257e-02,
         -3.77443433e-02,  -6.71539977e-02,  -5.30479364e-02,
          2.62644049e-02,  -1.40115982e-02,  -1.09487157e-02,
         -1.64019708e-02,   2.62905490e-02,  -3.86873609e-03,
         -9.34004784e-02,  -2.32284032e-02,  -3.18554379e-02,
          2.80018132e-02,   1.40723097e-03],
       [ -4.66063842e-02,  -8.92369598e-02,   2.18046736e-02,
          9.19007137e-03,   3.02099679e-02,  -3.66616398e-02,
          2.19799541e-02,  -4.62187007e-02,  -2.55871695e-02,
         -5.71791343e-02,   6.55461056e-03,  -1.33559257e-01,
          3.19587975e-03,   3.65023874e-03,   6.34640381e-02,
         -8.55464861e-02,   6.41871318e-02,   5.24648391e-02,
         -2.39448752e-02,  -6.23556450e-02],
       [ -1.72849521e-02,   4.30125138e-03,  -4.96563576e-02,
         -8.67340267e-02,  -3.49041931e-02,  -6.45967647e-02,
          4.02173586e-02,  -1.99422315e-02,  -4.40226495e-02,
         -8.17223638e-02,  -1.68673452e-02,  -1.39391143e-02,
         -2.56626941e-02,  -7.36661926e-02,  -8.32747202e-03,
         -3.16055901e-02,   1.08606210e-02,   4.51510623e-02,
         -1.04196668e-01,   5.04955824e-04],
